FID,STAID,STANAME,ST,HUC,CLASS,FLOW,STAGE,TIME,TIME_UTC,URL,DATUM,COUNT,PERCENTILE,FLOODSTAGE,POINT_X,POINT_Y
109,01095434,"GATES BROOK NEAR WEST BOYLSTON, MA",ma,01070004,0,5.54,1.33,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01095434,NAD83,6,70.86,0,-71.775349,42.36453675
110,01095503,"NASHUA RIVER, WATER STREET BRIDGE, AT CLINTON, MA",ma,01070004,0,122,2.01,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01095503,NAD83,6,61.82,0,-71.6661111,42.41944444
111,01096000,"SQUANNACOOK RIVER NEAR WEST GROTON, MA",ma,01070004,5,157,2.91,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01096000,NAD83,68,63.93,7,-71.6578479,42.63425619
112,01096500,"NASHUA RIVER AT EAST PEPPERELL, MA",ma,01070004,5,937,3.07,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01096500,NAD83,81,70.17,8,-71.57506809,42.66758945
113,01097000,"ASSABET RIVER AT MAYNARD, MA",ma,01070005,6,306,2.96,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01097000,NAD83,76,76.78,5,-71.4497848,42.432038
114,01097300,"NASHOBA BROOK NEAR ACTON, MA",ma,01070005,5,29.7,4.23,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01097300,NAD83,53,72.84,0,-71.40422829,42.51259289
115,01098499,"LAKE COCHITUATE AT FRAMINGHAM, MA",ma,01070005,0,0,8.39,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01098499,NAD83,0,0,0,-71.3838083,42.31514167
116,01098500,"COCHITUATE BK BL LAKE COCHITUATE AT FRAMINGHAM, MA",ma,01070005,0,46.2,4.81,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01098500,NAD83,8,84.73,0,-71.3838083,42.31514167
117,01098530,"SUDBURY RIVER AT SAXONVILLE, MA",ma,01070005,6,377,8.17,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01098530,NAD83,37,87.32,10,-71.3975605,42.3253732
118,01099500,"CONCORD R BELOW R MEADOW BROOK, AT LOWELL, MA",ma,01070002,7,1560,6.53,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01099500,NAD83,81,93.56,8,-71.3020047,42.6367581
119,01100000,"MERRIMACK RIVER BL CONCORD RIVER AT LOWELL, MA",ma,01070002,5,14100,45.71,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100000,NAD83,94,68.18,52,-71.2983937,42.64592464
120,01100500,"MERRIMACK RIVER AT LAWRENCE, MA",ma,01070002,0,0,15.14,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100500,NAD83,0,0,24,-71.15313889,42.7048333
121,01100505,"SPICKET RIVER AT NORTH SALEM, NH",nh,01070002,0,0.86,2.24,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/nh/nwis/uv?site_no=01100505,NAD83,17,20.67,0,-71.2150607,42.8492547
122,01100561,"SPICKET RIVER NEAR METHUEN, MA",nh,01070002,0,188,4.6,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/nh/nwis/uv?site_no=01100561,NAD83,12,84.22,8,-71.208393,42.7431456
123,01100568,"SHAWSHEEN RIVER AT HANSCOM FIELD NEAR BEDFORD, MA",ma,01070002,0,3.51,0.78,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100568,NAD83,21,26.67,6,-71.2722795,42.46703909
124,01100600,"SHAWSHEEN RIVER NEAR WILMINGTON, MA",ma,01070002,5,73.5,3.32,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100600,NAD83,53,71.18,7,-71.2147792,42.5681488
125,01100627,"SHAWSHEEN RIVER AT BALMORAL STREET AT ANDOVER, MA",ma,01070002,0,151,24.97,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100627,NAD83,10,69.93,29,-71.1492239,42.6714806
126,01100693,"MERRIMACK R 0.3 MILES U.S.RT 125 AT HAVERHILL,MA",ma,01070002,0,0,5.19,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100693,NAD83,0,0,13,-71.0830556,42.77277778
127,01100870,"MERRIMACK RIVER AT NEWBURYPORT, MA",ma,01070002,0,0,-3.36,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01100870,NAD83,0,0,0,-70.87283057,42.81564687
128,01101000,"PARKER RIVER AT BYFIELD, MA",ma,01090001,6,67.3,2.47,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01101000,NAD83,72,77.69,0,-70.9456096,42.75286948
129,01101500,"IPSWICH RIVER AT SOUTH MIDDLETON, MA",ma,01090001,5,98.8,3.25,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01101500,NAD83,78,71.63,0,-71.0289419,42.570372
130,01102000,"IPSWICH RIVER NEAR IPSWICH, MA",ma,01090001,6,316,4.17,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01102000,NAD83,86,80.65,7,-70.8936622,42.6598157
131,01102345,"SAUGUS RIVER AT SAUGUS IRONWORKS AT SAUGUS, MA",ma,01090001,0,34.6,2.36,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01102345,NAD83,24,57.84,0,-71.0069954,42.4695404
132,01102500,"ABERJONA RIVER AT WINCHESTER, MA",ma,01090001,5,38.7,7.7,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01102500,NAD83,78,64.51,0,-71.1380816,42.4474568
133,01103010,"MYSTIC RIVER AT ARLINGTON, MA",ma,01090001,0,-69.9,105.6,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103010,NAD83,0,0,0,-71.1426944,42.42066667
134,01103025,"ALEWIFE BROOK NEAR ARLINGTON, MA",ma,01090001,0,10.2,1.73,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103025,NAD83,11,64,0,-71.1339422,42.40704077
135,01103050,"MYSTIC R AT AMELIA EARHART DAM NR SOMERVILLE, MA",ma,01090001,0,0,104.92,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103050,NAD83,0,0,0,-71.07505177,42.39565236
136,01103280,"CHARLES RIVER AT MEDWAY, MA",ma,01090001,0,144,1.56,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103280,NAD83,20,77.17,5,-71.3895032,42.1398197
137,01103455,"TROUT BROOK AT DOVER, MA",ma,01090001,0,9.22,1.85,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103455,NAD83,4,80,0,-71.29339017,42.25398645
138,01103500,"CHARLES RIVER AT DOVER, MA",ma,01090001,6,575,2.48,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01103500,NAD83,79,89.55,5,-71.2600558,42.256209
139,01104000,"MOTHER BROOK AT DEDHAM, MA",ma,01090001,7,276,82.95,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104000,NAD83,86,94.68,0,-71.1642196,42.2550985
140,01104200,"CHARLES RIVER AT WELLESLEY, MA",ma,01090001,6,453,3.81,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104200,NAD83,58,81.92,0,-71.227833,42.3164861
141,01104370,"STONY BROOK AT VILES STREET, NEAR WESTON, MA",ma,01090001,0,25.2,1.34,2019-05-10 10:40:00,2019-05-10 14:40:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104370,NAD83,7,75.58,0,-71.2894444,42.38555556
142,01104405,"HOBBS BROOK AT MILL ST NR LINCOLN, MA",ma,01090001,0,0.13,1.91,2019-05-10 10:40:00,2015-10-09 03:50:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104405,NAD83,5,16.67,0,-71.2695014,42.436484
143,01104410,"CAMBRIDGE RES., UNNAMED TRIB 1, NR LEXINGTON, MA",ma,01090001,0,0.06,0.72,2019-05-10 10:40:00,2015-10-07 03:50:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104410,NAD83,5,16.67,0,-71.2642235,42.43648406
144,01104415,"CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA",ma,01090001,0,0.43,0.75,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104415,NAD83,15,40,0,-71.2600567,42.43592855
145,01104420,"CAMBRIDGE RES., UNNAMED TRIB 3, NR LEXINGTON, MA",ma,01090001,0,1.2,1.59,2019-05-10 10:42:00,2019-05-10 14:42:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104420,NAD83,4,51.25,0,-71.2575565,42.4198177
146,01104425,"HOBBS BRK AT TRAPELO RD AT LINCOLN, MA",ma,01090001,0,0,182.24,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104425,NAD83,0,0,0,-71.2711111,42.42166667
147,01104430,"HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA",ma,01090001,0,7.29,0.87,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104430,NAD83,20,57.17,0,-71.2733903,42.3981512
148,01104453,STONY BROOK UNNAMED TRIB 2 NR WESTON STATION,ma,01090001,0,6.82,96.35,2016-05-17 11:20:00,2015-10-08 05:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104453,NAD83,6,85.71,0,-71.27527778,42.37138889
149,01104455,"STONY BROOK, UNNAMED TRIBUTARY 1, NEAR WALTHAM, MA",ma,01090001,0,0.85,3.34,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104455,NAD83,17,54.76,0,-71.27033448,42.37259606
150,01104460,"STONY BROOK AT RT 20 AT WALTHAM, MA",ma,01090001,0,46,5.67,2019-05-10 10:40:00,2019-05-10 14:40:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104460,NAD83,16,71.21,0,-71.2706123,42.368985
151,01104475,"STONY BROOK RES., UNNAMED TRIB 1, NEAR WESTON, MA",ma,01090001,0,1.66,0.65,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104475,NAD83,13,72.81,0,-71.2681121,42.3545408
152,01104480,"STONY BROOK RESERVOIR AT DAM NEAR WALTHAM, MA",ma,01090001,0,22.2,1.26,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104480,NAD83,18,58.54,0,-71.2650565,42.3556519
153,01104500,"CHARLES RIVER AT WALTHAM, MA",ma,01090001,6,527,2.28,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104500,NAD83,86,83.36,5,-71.2336668,42.37231857
154,01104501,"BEAVER BROOK, LINDEN STREET, AT WALTHAM, MA",ma,01090001,0,21,2.68,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104501,NAD83,3,75,0,-71.2223722,42.3786972
155,01104683,"MUDDY RIVER AT BROOKLINE, MA",ma,01090001,0,0,8.26,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104683,NAD83,0,0,15,-71.11116328,42.3373197
156,01104705,"CHARLES RIVER AT FIRST ST AT CAMBRIDGE, MA",ma,01090001,0,0,107.02,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104705,NAD83,0,0,0,-71.0786111,42.3622222
157,01104715,"CHARLES RIVER, NEW CHARLES RIVER DAM AT BOSTON, MA",ma,01090001,0,0,106.96,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01104715,NAD83,0,0,0,-71.0616667,42.36888889
158,01105000,"NEPONSET RIVER AT NORWOOD, MA",ma,01090001,6,102,6.62,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105000,NAD83,78,83.76,9,-71.2008863,42.1775987
159,01105500,"EAST BRANCH NEPONSET RIVER AT CANTON, MA",ma,01090001,5,48.1,1.47,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105500,NAD83,64,41.69,0,-71.1458842,42.15454356
160,01105554,"NEPONSET RIVER AT GREENLODGE ST NEAR CANTON, MA",ma,01090001,0,256,10.22,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105554,NAD83,14,87.89,0,-71.1458851,42.2092655
161,01105583,"MONATIQUOT RIVER AT EAST BRAINTREE, MA",ma,01090001,0,0,0,2019-05-07 18:45:00,2019-05-07 22:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105583,NAD83,11,8.33,0,-70.9781026,42.22093308
162,01105584,"TOWN BROOK AT DIVERSION TUNNEL AT QUINCY, MA",ma,01090001,0,0,16.67,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105584,NAD83,0,0,0,-71.0044444,42.24444444
163,01105585,"TOWN BROOK AT QUINCY, MA",ma,01090001,5,6.38,1.9,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105585,NAD83,32,62.45,0,-70.9972703,42.24787726
164,01105600,"OLD SWAMP RIVER NEAR SOUTH WEYMOUTH, MA",ma,01090002,5,10.3,2.91,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105600,NAD83,51,68.28,0,-70.9447679,42.1903779
165,01105606,"WHITMANS POND, WHITMANS POND DAM AT E. WEYMOUTH,MA",ma,01090001,0,17.6,72.77,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105606,NAD83,15,38.83,0,-70.9294444,42.2108333
166,01105607,"WHITMANS POND FLOOD BY-PASS AT EAST WEYMOUTH, MA",ma,01090001,0,0,65.62,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105607,NAD83,6,0,0,-70.9275,42.21277778
167,01105608,"WHITMANS POND FISH LADDER AT EAST WEYMOUTH, MA",ma,01090001,0,6.73,31.61,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105608,NAD83,15,52.14,0,-70.92638889,42.21305556
168,01105638,"WEIR RIVER AT LEAVITT STREET AT HINGHAM, MA",ma,01090001,0,28.8,1.83,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105638,NAD83,6,71.26,0,-70.8719892,42.2348226
169,01105730,"INDIAN HEAD RIVER AT HANOVER, MA",ma,01090002,5,55.6,2.22,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105730,NAD83,51,45.83,0,-70.8225415,42.1006571
170,01105870,"JONES RIVER AT KINGSTON, MA",ma,01090002,5,30.4,3.06,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105870,NAD83,50,27.91,0,-70.7336491,41.9909362
171,01105876,"EEL RIVER AT RT 3A NEAR PLYMOUTH, MA",ma,01090002,0,34,4.95,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105876,NAD83,13,47.5,0,-70.6225338,41.94177039
172,01105880,"HERRING RIVER AT NORTH HARWICH, MA",ma,01090002,6,21.8,2.46,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105880,NAD83,32,88.09,0,-70.1069625,41.70011074
173,01105917,"MATTAPOISETT RIVER NEAR MATTAPOISETT, MA",ma,01090002,0,40.1,4.44,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105917,NAD83,6,49.09,0,-70.8383696,41.66260446
174,01105933,"PASKAMANSET RIVER NEAR SOUTH DARTMOUTH, MA",ma,01090002,0,55.1,9.53,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01105933,NAD83,21,70.67,0,-70.9903171,41.58538185
175,01108000,"TAUNTON RIVER NEAR BRIDGEWATER, MA",ma,01090004,5,660,4.73,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01108000,NAD83,70,72.91,8,-70.9564307,41.9339903
176,01108410,"MILL RIVER AT SPRING STREET AT TAUNTON, MA",ma,01090004,0,144,4.78,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01108410,NAD83,11,91.67,8.5,-71.0894897,41.8998232
177,01109000,"WADING RIVER NEAR NORTON, MA",ma,01090004,5,107,6.45,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01109000,NAD83,91,73.93,9.5,-71.1767155,41.94760015
178,01109060,"THREEMILE RIVER AT NORTH DIGHTON, MA",ma,01090004,6,241,3.69,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01109060,NAD83,50,80.15,0,-71.12282369,41.8662122
179,01109070,"SEGREGANSET RIVER NEAR DIGHTON, MA",ma,01090004,5,16.8,2.25,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01109070,NAD83,49,39.46,5,-71.142824,41.840379
180,01109403,"TEN MILE R., PAWTUCKET AVE. AT E. PROVIDENCE, RI",ri,01090004,6,145,3.52,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01109403,NAD83,30,77.92,0,-71.3503315,41.83093377
181,01109730,"BLACKSTONE RIVER, W. MAIN ST., AT MILLBURY, MA",ma,01090003,0,171,2.52,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01109730,NAD83,15,58.63,0,-71.7650702,42.1889835
182,01110000,"QUINSIGAMOND RIVER AT NORTH GRAFTON, MA",ma,01090003,5,51.6,1.65,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01110000,NAD83,78,55.52,0,-71.7109023,42.230372
183,01110500,"BLACKSTONE RIVER AT NORTHBRIDGE, MA",ma,01090003,0,500,4.26,2019-05-10 10:30:00,2019-05-10 09:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01110500,NAD83,46,82.11,9,-71.65201138,42.15370688
184,01111212,"BLACKSTONE RIVER, RT 122 BRIDGE NEAR UXBRIDGE, MA",ma,01090003,0,654,8.71,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01111212,NAD83,10,90.91,0,-71.6164542,42.05481959
185,01111230,"BLACKSTONE RIVER AT MILLVILLE, MA",ma,01090003,0,357,3.8,2009-10-06 07:15:00,2009-08-14 03:45:00,https://waterdata.usgs.gov/ma/nwis/uv?site_no=01111230,NAD83,0,0,0,-71.5722859,42.0228757
186,01111300,"NIPMUC RIVER NEAR HARRISVILLE, RI",ri,01090003,5,37.2,3.84,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01111300,NAD83,50,61.45,0,-71.68590049,41.9812093
187,01111500,"BRANCH RIVER AT FORESTDALE, RI",ri,01090003,5,233,3.25,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01111500,NAD83,76,68.9,10,-71.56200758,41.99648716
188,01112500,"BLACKSTONE RIVER AT WOONSOCKET, RI",ri,01090003,5,1090,3.22,2019-05-10 10:30:00,2019-05-10 14:30:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01112500,NAD83,88,71.52,9,-71.5025613,42.0064871
189,01113895,BLACKSTONE R AT ROOSEVELT ST AT PAWTUCKET RI,ri,01090004,0,1240,1.83,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01113895,NAD83,12,78.26,0,-71.38144467,41.8884331
190,01114000,"MOSHASSUCK RIVER AT PROVIDENCE, RI",ri,01090004,6,59.4,1.93,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01114000,NAD83,54,76.39,0,-71.41061208,41.833989
191,01114500,"WOONASQUATUCKET RIVER AT CENTERDALE, RI",ri,01090004,6,119,2.75,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01114500,NAD83,76,80.91,5.5,-71.4872823,41.8589884
192,01115098,"PEEPTOAD BROOK AT ELMDALE RD NR NORTH SCITUATE, RI",ri,01090004,0,7.9,1.62,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115098,NAD83,23,19.69,0,-71.6061754,41.8525992
193,01115110,"HUNTINGHOUSE BK AT ELMDALE RD AT N SCITUATE, RI",ri,01090004,0,9.95,1.52,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115110,NAD83,9,50.07,0,-71.6117311,41.84676589
194,01115114,"RUSH BROOK NEAR ELMDALE RD NEAR NORTH SCITUATE, RI",ri,01090004,0,7.32,0.9,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115114,NAD83,9,54.68,0,-71.6120089,41.83759929
195,01115120,"UNNAMED TRIB TO SCITUATE RES NR NORTH SCITUATE, RI",ri,01090004,0,0,0.71,2019-05-10 10:20:00,2014-10-28 03:50:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115120,NAD83,6,14.29,0,-71.6089532,41.8314882
196,01115170,"MOSWANSICUT STREAM NR NORTH SCITUATE, RI",ri,01090004,0,7.47,0.85,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115170,NAD83,9,60.68,0,-71.584508,41.84093269
197,01115183,"QUONAPAUG BK AT RT 116 NR NORTH SCITUATE, RI",ri,01090004,0,4.2,1,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115183,NAD83,9,56.57,0,-71.5847857,41.79759966
198,01115184,"SPRUCE BROOK NR NORTH SCITUATE, RI",ri,01090004,0,0.3,0.75,2019-05-10 10:20:00,2014-10-29 04:00:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115184,NAD83,6,14.29,0,-71.6200647,41.7887107
199,01115187,"PONAGANSET RIVER AT SOUTH FOSTER, RI",ri,01090004,0,26.2,1.93,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115187,NAD83,24,47.37,0,-71.7050677,41.8187102
200,01115190,"DOLLY COLE BK AT OLD DANIELSON PK AT S FOSTER, RI",ri,01090004,0,8.37,1.39,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115190,NAD83,9,61.99,0,-71.70034528,41.8223213
201,01115265,"HEMLOCK BROOK AT KING ROAD NR FOSTER, RI",ri,01090004,0,20.1,1.61,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115265,NAD83,9,68.97,0,-71.6986785,41.7906548
202,01115275,"BEAR TREE BROOK NR CLAYVILLE, RI",ri,01090004,0,0,0.68,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115275,NAD83,5,0,0,-71.67478879,41.7825994
203,01115276,"WESTCONNAUG STREAM AT PLAINFIELD PIKE, RI",ri,01090004,0,14.1,1.15,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115276,NAD83,8,77.54,0,-71.6672885,41.7853772
204,01115280,"CORK BK AT ROCKLAND SCITUATE RD NR CLAYVILLE, RI",ri,01090004,0,2.88,0.85,2019-05-10 10:20:00,2019-05-10 14:20:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115280,NAD83,9,56.4,0,-71.6497879,41.80398827
205,01115297,WILBUR HOLLOW BK AT OLD PLAINFIELD PK NR CLAYVILLE,ri,01090004,0,1.58,1.13,2019-05-10 10:20:00,2014-10-17 04:00:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115297,NAD83,6,14.29,0,-71.6356207,41.7648219
206,01115630,"NOOSENECK RIVER AT NOOSENECK, RI",ri,01090004,0,29.2,1.53,2019-05-10 10:15:00,2019-05-10 14:15:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01115630,NAD83,28,76.2,0,-71.6325646,41.6267667
207,01116000,"SOUTH BRANCH PAWTUXET RIVER AT WASHINGTON, RI",ri,01090004,5,199,2.16,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01116000,NAD83,76,74.17,4,-71.5658958,41.69010026
208,01116500,"PAWTUXET RIVER AT CRANSTON, RI",ri,01090004,6,618,5.82,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01116500,NAD83,77,82.63,9,-71.4450575,41.75093399
209,01116905,"HUNT R 250 FT DS FRY BRK AT FRENCHTOWN, RI",ri,01090004,0,55.8,1.76,2019-05-10 10:00:00,2019-05-10 14:00:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01116905,NAD83,10,69.7,0,-71.47888889,41.63
210,01117000,"HUNT RIVER NEAR EAST GREENWICH, RI",ri,01090004,5,76.9,1.51,2019-05-10 10:45:00,2019-05-10 14:45:00,https://waterdata.usgs.gov/ri/nwis/uv?site_no=01117000,NAD83,76,74.08,0,-71.4445016,41.6412122
